objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
159064,SN,2024rkc,198.3560958333333,27.79398888888889,0.021,,SN Ia,,"ATLAS, GOTO, Pan-STARRS",,"ATLAS, GOTO, Pan-STARRS",2024/8/5 6:46,18.704,orange-ATLAS,orange-ATLAS,,,ATLAS24mne,None,None,,
159066,SN,2024rke,333.45852916666666,6.863044444444444,0.06,,SN Ia,,"ZTF, SGLF, GOTO, ATLAS, Fink, Pan-STARRS, LAST, YSE",,"ZTF, GOTO, ATLAS, Pan-STARRS, LAST",2024/8/5 8:05,19.9676,g-ZTF,g-ZTF,,,ZTF24aaywvsf,None,None,,
159072,SN,2024rkg,206.5937416666667,59.679674999999996,0.041,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/5 6:08,18.73,orange-ATLAS,orange-ATLAS,,,ATLAS24mnf,None,None,,
159073,SN,2024rkh,39.67486666666667,-7.284327778,0.07,,SN Ia-91bg-like,,ZTF,,ZTF,2024/7/30 10:36,19.3887,i-ZTF,i-ZTF,,,ZTF24aaxnnbb,None,None,,
159074,SN,2024rki,51.088479166666666,14.13561111111111,0.06,,SN Ia,,"ZTF, GOTO, Pan-STARRS, ATLAS, Fink",,"ZTF, GOTO, Pan-STARRS, ATLAS",2024/8/5 9:33,19.2621,r-ZTF,r-ZTF,,,ZTF24aayyqub,None,None,,
159076,SN,2024rkk,217.4258875,26.45046111111111,0.079,,SN Ia,,ATLAS,,ATLAS,2024/8/4 6:17,18.847,orange-ATLAS,orange-ATLAS,,,ATLAS24mng,None,None,,
159085,SN,2024rkt,208.59958333333333,13.535030555555556,0.099,,SN Ia,,"SGLF, ALeRCE",,ZTF,2024/8/5 4:10,19.057,g-ZTF,g-ZTF,,,ZTF24aaxjrpz,None,None,,
159086,SN,2024rku,243.79401249999998,51.174102777777776,0.114,,SN Ia,,ATLAS,,ATLAS,2024/8/5 8:18,19.262,orange-ATLAS,orange-ATLAS,,,ATLAS24mnl,None,None,,
159106,SN,2024rlh,355.4891583333333,-19.03781944,0.07,,SN Ia,,"ATLAS, GOTO, Pan-STARRS, ZTF",,"ATLAS, GOTO, Pan-STARRS, ZTF",2024/8/6 0:32,18.867,orange-ATLAS,orange-ATLAS,,,ATLAS24mnq,None,None,,
159119,SN,2024rlu,15.555020833333334,34.99828333333333,0.0665,,SN Ia,,"ALeRCE, ATLAS, Fink",,"ZTF, ATLAS",2024/8/5 9:44,19.6953,r-ZTF,r-ZTF,,,ZTF24aayshhu,None,None,,
159146,SN,2024rmv,284.3782708333333,50.44873888888888,0.09,,SN Ia,,ATLAS,,ATLAS,2024/8/5 9:12,19.267,orange-ATLAS,orange-ATLAS,,,ATLAS24mou,None,None,,
159158,SN,2024rnh,290.23268333333334,35.76297777777778,0.058,,SN Ia,,"ALeRCE, ATLAS, Fink, GOTO",,"ZTF, ATLAS, GOTO",2024/8/4 6:51,20.1224,r-ZTF,r-ZTF,,,ZTF24aaypjcj,None,None,,
159164,SN,2024rnn,6.472095833333334,-4.472869444,0.07,,SN Ia,,"GOTO, ATLAS, ZTF, Pan-STARRS",,"GOTO, ATLAS, ZTF, Pan-STARRS",2024/8/7 2:34,18.63,L-GOTO,L-GOTO,,,GOTO24ekt,None,None,,
159183,SN,2024rog,10.254429166666668,-12.10768889,0.059,,SN Ia,,"ZTF, GOTO, ATLAS, Pan-STARRS",,"ZTF, GOTO, ATLAS, Pan-STARRS",2024/8/7 9:32,18.7499,r-ZTF,r-ZTF,,,ZTF24aaysiig,None,None,,
159187,SN,2024rok,357.73585833333334,-2.118394444,0.08,,SN Ia,,"GOTO, ALeRCE, ATLAS, Pan-STARRS",,"GOTO, ZTF, ATLAS, Pan-STARRS",2024/8/7 14:08,20.27,L-GOTO,L-GOTO,,,GOTO24emn,None,None,,
159201,SN,2024roy,342.0931791666667,30.67935,0.08,,SN Ia,,"ALeRCE, ATLAS, Fink, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2024/8/7 7:48,20.5992,g-ZTF,g-ZTF,,,ZTF24aazloim,None,None,,
159205,SN,2024rpc,57.6525625,13.911627777777777,0.04,,SN Ia,,"GOTO, ATLAS, Pan-STARRS",,"GOTO, ATLAS, Pan-STARRS",2024/8/6 3:48,18.14,L-GOTO,L-GOTO,,,GOTO24eov,None,None,,
159222,SN,2024rpt,346.54372083333334,-19.83728333,0.07,,SN Ia,,"GOTO, ZTF, ATLAS, Pan-STARRS",,"GOTO, ZTF, ATLAS, Pan-STARRS",2024/8/7 16:08,19.73,L-GOTO,L-GOTO,,,GOTO24enu,None,None,,
159237,SN,2024rqi,342.25095,-18.58718333,0.07,,SN Ia,,"GOTO, ZTF, ATLAS",,"GOTO, ZTF, ATLAS",2024/8/7 16:08,19.48,L-GOTO,L-GOTO,,,GOTO24ent,None,None,,
159248,SN,2024rqt,239.01862916666667,28.900499999999997,0.061,,SN Ia,,"ALeRCE, ATLAS, YSE, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2024/8/8 4:42,20.0561,g-ZTF,g-ZTF,,,ZTF24aazqcuz,None,None,,
159284,SN,2024rsc,318.4053291666666,21.17070277777778,0.1,,SN Ia,,ALeRCE,,ZTF,2024/8/7 7:10,19.7013,g-ZTF,g-ZTF,,,ZTF24aazlmpe,None,None,,
159293,SN,2024rsl,337.09762083333334,9.56861111111111,0.07,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2024/8/7 6:51,20.1,r-ZTF,r-ZTF,,,ZTF24aazkvzi,None,None,,
159299,SN,2024rsr,55.3635,-2.608319444,0.04,,SN Ia,,"GOTO, ATLAS, BlackGEM, GaiaAlerts, Pan-STARRS",,"GOTO, ATLAS, BlackGEM, GaiaAlerts, Pan-STARRS",2024/8/7 17:41,18.18,L-GOTO,L-GOTO,,,GOTO24erh,None,None,,
159303,SN,2024rsv,17.220558333333333,13.330580555555555,0.0597,,SN Ia,,"ZTF, ATLAS, Fink, Pan-STARRS, GOTO",,"ZTF, ATLAS, Pan-STARRS, GOTO",2024/8/7 9:36,20.2031,r-ZTF,r-ZTF,,,ZTF24abakgyn,None,None,,
159306,SN,2024rsy,355.21599166666664,30.733433333333334,0.093,,SN Ia,,"ZTF, Fink",,ZTF,2024/8/9 8:49,20.088,r-ZTF,r-ZTF,,,ZTF24abaczqu,None,None,,
159344,SN,2024ruk,77.260075,2.1272416666666665,0.04,,SN Ia,,"GOTO, ATLAS, Pan-STARRS, BlackGEM",,"GOTO, ATLAS, Pan-STARRS, BlackGEM",2024/8/10 19:29,18.33,L-GOTO,L-GOTO,,,GOTO24err,None,None,,
159376,SN,2024rvq,340.98636666666664,-5.242805556,0.09,,SN Ia,,"ALeRCE, ATLAS, Fink, GOTO",,"ZTF, ATLAS, GOTO",2024/8/8 8:35,20.4457,g-ZTF,g-ZTF,,,ZTF24abaiddj,None,None,,
159388,SN,2024rwc,251.01607500000003,14.262475,0.05,,SN Ia,,"ALeRCE, ATLAS, GOTO, Pan-STARRS",,"ZTF, ATLAS, GOTO, Pan-STARRS",2024/8/10 4:23,20.0557,r-ZTF,r-ZTF,,,ZTF24abagjgq,None,None,,
159391,SN,2024rwf,215.94096666666667,24.48360277777778,0.075,,SN Ia,,"ALeRCE, YSE, ATLAS",,"ZTF, Pan-STARRS, ATLAS",2024/8/10 5:14,18.3707,g-ZTF,g-ZTF,,,ZTF24aazyfjz,None,None,,
159406,SN,2024rwu,59.151966666666674,14.212758333333333,0.067,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2024/8/3 10:26,18.9176,r-ZTF,r-ZTF,,,ZTF24aaympoq,None,None,,
159411,SN,2024rwz,309.78116249999994,10.832938888888888,0.05,,SN Ia,,"ZTF, BlackGEM, GOTO",,"ZTF, BlackGEM, GOTO",2024/8/5 7:59,20.6146,g-ZTF,g-ZTF,,,ZTF24aazkzkl,None,None,,
159412,SN,2024rxa,348.85895833333336,22.74227777777778,0.02,,SN Ia,,"ZTF, BlackGEM",,"ZTF, BlackGEM",2024/8/7 7:47,20.0878,g-ZTF,g-ZTF,,,ZTF22abbgyvi,None,None,,
159429,SN,2024rxr,209.80918333333332,25.963602777777776,0.064,,SN Ia,,ATLAS,,ATLAS,2024/8/10 6:01,18.88,orange-ATLAS,orange-ATLAS,,,ATLAS24mrw,None,None,,
159468,SN,2024rzc,16.669737500000004,28.107366666666667,0.07,,SN Ia,,"GOTO, ATLAS, Pan-STARRS, LAST",,"GOTO, ATLAS, Pan-STARRS, LAST",2024/8/12 3:30,19.01,L-GOTO,L-GOTO,,,GOTO24est,None,None,,
159472,SN,2024rzg,291.29197500000004,-31.104025,0.1,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/12 1:50,18.873,orange-ATLAS,orange-ATLAS,,,ATLAS24mtb,None,None,,
159477,SN,2024rzl,27.5503375,7.647063888888888,0.06,,SN Ia-pec,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2024/8/10 10:57,20.3231,g-ZTF,g-ZTF,,,ZTF24abatbnd,None,None,,
159481,SN,2024rzp,36.31945833333333,-7.185011111,0.05,,SN Ia,,"ZTF, ATLAS, YSE, GOTO, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS, GOTO, GaiaAlerts",2024/8/11 10:32,19.6378,g-ZTF,g-ZTF,,,ZTF24abasrjx,None,None,,
159496,SN,2024sae,45.24890416666666,-4.7026,0.065,,SN Ia,,"ALeRCE, BlackGEM, ATLAS, Pan-STARRS",,"ZTF, BlackGEM, ATLAS, Pan-STARRS",2024/8/10 11:29,20.6882,g-ZTF,g-ZTF,,,ZTF24abamger,None,None,,
159498,SN,2024sag,83.87009166666667,-17.80099722,0.01,,SN Ia-91bg-like,,"ATLAS, GOTO, ZTF, Pan-STARRS",,"ATLAS, GOTO, ZTF, Pan-STARRS",2024/8/12 9:05,18.704,cyan-ATLAS,cyan-ATLAS,,,ATLAS24mua,None,None,,
159515,SN,2024saw,353.52525833333334,-20.78548611,0.058,,SN Ia,,"ATLAS, ZTF, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2024/8/11 5:52,18.777,cyan-ATLAS,cyan-ATLAS,,,ATLAS24mue,None,None,,
159530,SN,2024sbl,239.61092083333335,17.463483333333333,0.07,,SN Ia-91T-like,,"ZTF, GOTO",,"ZTF, GOTO",2024/8/10 4:33,20.4548,r-ZTF,r-ZTF,,,ZTF24abagndi,None,None,,
159537,SN,2024sbs,311.39767083333334,27.905644444444444,0.055,,SN Ia,,"ZTF, Fink, GOTO",,"ZTF, GOTO",2024/8/9 7:07,20.3925,g-ZTF,g-ZTF,,,ZTF24abbcmal,None,None,,
159538,SN,2024sbt,293.11547500000006,57.54349166666667,0.027,,SN Ia,,"SGLF, ATLAS, GOTO, Pan-STARRS",,"ZTF, ATLAS, GOTO, Pan-STARRS",2024/8/13 5:33,18.889,r-ZTF,r-ZTF,,,ZTF24abbbttv,None,None,,
159556,SN,2024sck,303.66103333333336,56.774947222222224,0.080049,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/13 8:17,18.803,orange-ATLAS,orange-ATLAS,,,ATLAS24mwu,None,None,,
159585,SN,2024sdn,261.30595833333336,72.88000277777778,0.05,,SN Ia,,"ATLAS, ZTF, GOTO",,"ATLAS, ZTF, GOTO",2024/8/13 11:00,18.526,cyan-ATLAS,cyan-ATLAS,,,ATLAS24myc,None,None,,
159593,SN,2024sdv,273.134325,-49.48794722,0.03,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/10 3:57,18.816,cyan-ATLAS,cyan-ATLAS,,,ATLAS24mzs,None,None,,
159617,SN,2024see,325.6648833333333,-18.36783611,0.03,,SN Ia,,"ZTF, ATLAS, Fink, GOTO, Pan-STARRS",,"ZTF, ATLAS, GOTO, Pan-STARRS",2024/8/14 5:02,19.2819,r-ZTF,r-ZTF,,,ZTF24abbiqob,None,None,,
159618,SN,2024sef,255.8071,60.33705833333334,0.030493,,SN Ia,,SGLF,,ZTF,2024/8/14 5:08,19.637,r-ZTF,r-ZTF,,,ZTF24abbinoc,None,None,,
159625,SN,2024sek,328.97532083333334,-9.689208333,0.0808,,SN Ia,,"SGLF, ATLAS, GOTO, Pan-STARRS",,"ZTF, ATLAS, GOTO, Pan-STARRS",2024/8/14 9:57,19.184,r-ZTF,r-ZTF,,,ZTF24abbdtfp,None,None,,
159632,SN,2024ser,321.8515958333333,7.164372222222222,0.1,,SN Ia,,"ALeRCE, Fink, Pan-STARRS, GOTO",,"ZTF, Pan-STARRS, GOTO",2024/8/11 6:55,21.1771,g-ZTF,g-ZTF,,,ZTF24abbjtjc,None,None,,
159651,SN,2024sfk,25.859250000000003,16.972788888888886,0.027,,SN Ia,,"ATLAS, Pan-STARRS, GaiaAlerts, BlackGEM, GOTO",,"ATLAS, Pan-STARRS, GaiaAlerts, BlackGEM, GOTO",2024/8/14 13:19,19.147,orange-ATLAS,orange-ATLAS,,,ATLAS24nbf,None,None,,
159664,SN,2024sfx,32.18255416666667,-16.21718056,0.0634,,SN Ia,,"ZTF, GOTO, ATLAS, YSE, Pan-STARRS",,"ZTF, GOTO, ATLAS, Pan-STARRS",2024/8/15 9:41,19.0711,g-ZTF,g-ZTF,,,ZTF24abbsboo,None,None,,
159706,SN,2024shk,326.23383333333334,79.87498888888888,0.055,,SN Ia,,"ZTF, Fink, ATLAS",,"ZTF, ATLAS",2024/8/14 4:57,20.0646,r-ZTF,r-ZTF,,,ZTF24abbvpge,None,None,,
159717,SN,2024sht,28.19245833333333,36.618119444444446,0.018489,,SN Ia,,"ZTF, ATLAS, GOTO, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, GOTO, GaiaAlerts, Pan-STARRS",2024/8/15 9:13,20.1108,g-ZTF,g-ZTF,,,ZTF24abbwkci,None,None,,
159734,SN,2024sik,344.79276250000004,11.292863888888888,0.095,,SN Ia,,"SGLF, ATLAS",,"ZTF, ATLAS",2024/8/14 9:05,20.385,r-ZTF,r-ZTF,,,ZTF24abbrvli,None,None,,
159735,SN,2024sil,44.53375416666667,13.234702777777777,0.075,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2024/8/11 10:28,20.939,g-ZTF,g-ZTF,,,ZTF24abbgjue,None,None,,
159741,SN,2024sir,14.603720833333334,17.44496388888889,0.086,,SN Ia,,"ALeRCE, Pan-STARRS, Fink, GOTO, ATLAS",,"ZTF, Pan-STARRS, GOTO, ATLAS",2024/8/16 9:44,19.8743,r-ZTF,r-ZTF,,,ZTF24abbwztk,None,None,,
159755,SN,2024sjd,47.64435416666666,-5.079741667,0.1,,SN Ia,,ZTF,,ZTF,2024/8/11 11:28,21.1607,g-ZTF,g-ZTF,,,ZTF24abayoiy,None,None,,
159780,SN,2024skc,288.50527916666664,42.185961111111105,0.053,,SN Ia,,"ZTF, Fink, GOTO",,"ZTF, GOTO",2024/8/15 8:13,19.8689,g-ZTF,g-ZTF,,,ZTF24abbrcrq,None,None,,
159782,SN,2024ske,346.0933083333333,-16.85011944,0.0788,,SN Ia-91T-like,,"ZTF, ATLAS",,"ZTF, ATLAS",2024/8/15 7:51,19.8059,r-ZTF,r-ZTF,,,ZTF22aaqtmfj,None,None,,
159784,SN,2024skg,288.8962583333333,41.30481111111111,0.054,,SN Ia,,"ZTF, ATLAS, Fink, GOTO",,"ZTF, ATLAS, GOTO",2024/8/18 6:24,19.1329,r-ZTF,r-ZTF,,,ZTF24abccoav,None,None,,
159801,SN,2024sku,213.02249999999998,-7.838561111,0.035,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2024/8/18 6:13,17.747,orange-ATLAS,orange-ATLAS,,,ATLAS24ncw,None,None,,
159802,SN,2024skv,52.898987500000004,-7.497297222,0.055536,,SN Ia,,"ATLAS, GOTO, ZTF, Pan-STARRS",,"ATLAS, GOTO, ZTF, Pan-STARRS",2024/8/16 14:16,18.892,orange-ATLAS,orange-ATLAS,,,ATLAS24ncx,None,None,,
159812,SN,2024slc,254.55273333333332,2.0764416666666667,0.07,,SN Ia,,"SGLF, YSE",,"ZTF, Pan-STARRS",2024/8/15 4:55,19.271,g-ZTF,g-ZTF,,,ZTF24abboumm,None,None,,
159818,SN,2024slf,65.38232916666666,41.338591666666666,0.03,,SN Ia,,"ATLAS, ALeRCE, GOTO, Pan-STARRS",,"ATLAS, ZTF, GOTO, Pan-STARRS",2024/8/19 14:23,18.224,orange-ATLAS,orange-ATLAS,,,ATLAS24ndo,None,None,,
159820,SN,2024slh,294.60895833333336,67.74048055555555,0.049304,,SN Ia,,"J-VAR, SGLF, ATLAS, GOTO, Fink, GaiaAlerts",,"J-VAR, ZTF, ATLAS, GOTO, GaiaAlerts",2024/8/19 21:51,18,r-Sloan,r-Sloan,,,JVAR24b,None,None,,
159826,SN,2024slm,242.6265416666667,27.501469444444446,0.032,,SN Ia,,"ZTF, ATLAS, YSE, GOTO, Pan-STARRS, GaiaAlerts",,"ZTF, ATLAS, Pan-STARRS, GOTO, GaiaAlerts",2024/8/21 3:46,19.0484,g-ZTF,g-ZTF,,,ZTF24abcfiff,None,None,,
159827,SN,2024sln,238.74547916666668,42.10525555555556,0.07054,,SN Ia,,"ZTF, ATLAS, Fink, GOTO, YSE",,"ZTF, ATLAS, GOTO, Pan-STARRS",2024/8/21 4:20,18.791,g-ZTF,g-ZTF,,,ZTF24abccaua,None,None,,
159844,SN,2024sme,233.076525,27.635408333333334,0.08488,,SN Ia,,"ZTF, ATLAS, GOTO, Fink",,"ZTF, ATLAS, GOTO",2024/8/22 4:14,19.4915,g-ZTF,g-ZTF,,,ZTF24abcixyi,None,None,,
159845,SN,2024smf,338.0866916666667,36.29906944444444,0.0485,,SN Ia,,"ZTF, ATLAS, YSE",,"ZTF, ATLAS, Pan-STARRS",2024/8/18 6:51,19.9469,r-ZTF,r-ZTF,,,ZTF24abckhke,None,None,,
159854,SN,2024smo,243.891625,42.87880277777778,0.058,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/22 6:13,18.569,orange-ATLAS,orange-ATLAS,,,ATLAS24nfc,None,None,,
159857,SN,2024smr,232.17791666666668,2.194861111111111,0.053321,,SN Ia,,"ALeRCE, ATLAS, GOTO, GaiaAlerts",,"ZTF, ATLAS, GOTO, GaiaAlerts",2024/8/22 4:45,18.7876,g-ZTF,g-ZTF,,,ZTF24abcjbtj,None,None,,
159875,SN,2024snj,311.6095041666666,-17.89944722,0.08,,SN Ia,,ZTF,,ZTF,2024/8/21 6:55,19.4225,r-ZTF,r-ZTF,,,ZTF24abcgrbl,None,None,,
159876,SN,2024snk,312.8811291666667,-19.48611667,0.096,,SN Ia,,"ZTF, Fink, GOTO, ATLAS",,"ZTF, GOTO, ATLAS",2024/8/21 6:55,19.7601,r-ZTF,r-ZTF,,,ZTF24abcnnlb,None,None,,
159899,SN,2024soh,334.08683333333335,-31.77833889,0.02,,SN Ia,,"GOTO, ATLAS, Pan-STARRS, GaiaAlerts",,"GOTO, ATLAS, Pan-STARRS, GaiaAlerts",2024/8/22 17:11,19.07,L-GOTO,L-GOTO,,,GOTO24evv,None,None,,
159903,SN,2024sol,12.27745,-31.08231389,0.05,,SN Ia,,"ATLAS, BlackGEM, GOTO, Pan-STARRS",,"ATLAS, BlackGEM, GOTO, Pan-STARRS",2024/8/23 6:21,18.696,orange-ATLAS,orange-ATLAS,,,ATLAS24ngl,None,None,,
159923,SN,2024sov,53.67995833333333,11.590780555555556,0.04,,SN Ia,,"ALeRCE, ATLAS, Fink, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",2024/8/23 9:09,19.0182,r-ZTF,r-ZTF,,,ZTF24abcpmak,None,None,,
159991,SN,2024srk,291.0632458333333,-7.247019444,0.06,,SN Ia,,"ALeRCE, Fink, GOTO",,"ZTF, GOTO",2024/8/22 6:02,19.1994,r-ZTF,r-ZTF,,,ZTF24abcjovt,None,None,,
160005,SN,2024srx,251.48175000000003,27.51801111111111,0.036,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts",,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts",2024/8/24 4:49,20.1986,g-ZTF,g-ZTF,,,ZTF24abcrkus,None,None,,
160006,SN,2024sry,297.51099999999997,-15.25138611,0.1,,SN Ia,,"ZTF, BlackGEM, GOTO",,"ZTF, BlackGEM, GOTO",2024/8/23 5:03,19.7435,g-ZTF,g-ZTF,,,ZTF24abctbqo,None,None,,
160016,SN,2024ssi,9.917362500000001,26.197047222222224,0.05,,SN Ia,,"ATLAS, GOTO, ZTF, Pan-STARRS",,"ATLAS, GOTO, ZTF, Pan-STARRS",2024/8/24 10:42,17.885,orange-ATLAS,orange-ATLAS,,,ATLAS24nhj,None,None,,
160017,SN,2024ssj,327.82832916666666,25.174305555555556,0.06,,SN Ia,,"ATLAS, GOTO, ZTF",,"ATLAS, GOTO, ZTF",2024/8/24 7:54,18.32,orange-ATLAS,orange-ATLAS,,,ATLAS24nhm,None,None,,
160019,SN,2024ssl,321.3347916666667,15.587572222222223,0.06303,,SN Ia,,"SGLF, ATLAS, GOTO",,"ZTF, ATLAS, GOTO",2024/8/25 6:35,18.714,g-ZTF,g-ZTF,,,ZTF24abcnhxx,None,None,,
160026,SN,2024sss,43.986124999999994,-10.58033056,0.05,,SN Ia,,"ZTF, GOTO, ATLAS, BlackGEM, MASTER, GaiaAlerts",,"ZTF, GOTO, ATLAS, BlackGEM, MASTER, GaiaAlerts",2024/8/23 10:59,19.8143,g-ZTF,g-ZTF,,,ZTF24abcvpyp,None,None,,
160027,SN,2024sst,346.4850916666666,16.472805555555553,0.076,,SN Ia,,"ZTF, ATLAS, GOTO, Fink",,"ZTF, ATLAS, GOTO",2024/8/25 7:20,19.5968,g-ZTF,g-ZTF,,,ZTF24abcubkx,None,None,,
160031,SN,2024ssx,358.9104875,11.296425,0.079,,SN Ia,,"SGLF, ALeRCE, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2024/8/25 8:38,19.125,g-ZTF,g-ZTF,,,ZTF24abcvach,None,None,,
160053,SN,2024stt,335.92813333333334,-63.15773333,0.044,,SN Ia-91bg-like,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/25 4:17,18.656,orange-ATLAS,orange-ATLAS,,,ATLAS24nio,None,None,,
160068,SN,2024sui,302.0439875,-43.16500556,0.08,,SN Ia,,ATLAS,,ATLAS,2024/8/25 18:12,18.777,orange-ATLAS,orange-ATLAS,,,ATLAS24njc,None,None,,
160083,SN,2024sux,330.11812083333336,36.68153888888889,0.081,,SN Ia,,"ZTF, ATLAS, GOTO, Fink",,"ZTF, ATLAS, GOTO",2024/8/24 7:56,19.8426,g-ZTF,g-ZTF,,,ZTF24abcyajd,None,None,,
160090,SN,2024sve,30.206791666666668,9.572799999999999,0.0575,,SN Ia,,"ZTF, GaiaAlerts",,"ZTF, GaiaAlerts",2024/8/21 8:38,19.082,g-ZTF,g-ZTF,,,ZTF19abtdosz,None,None,,
160092,SN,2024svg,67.52082083333333,-51.77505833,0.047,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/26 5:00,17.476,orange-ATLAS,orange-ATLAS,,,ATLAS24nje,None,None,,
160094,SN,2024svi,310.14270000000005,-71.97288889,0.045,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/25 20:26,18.659,orange-ATLAS,orange-ATLAS,,,ATLAS24njg,None,None,,
160102,SN,2024svq,337.08320416666663,21.483416666666667,0.113,,SN Ia,,"ZTF, ATLAS, GOTO, YSE, Pan-STARRS",,"ZTF, ATLAS, GOTO, Pan-STARRS",2024/8/24 7:38,20.103,g-ZTF,g-ZTF,,,ZTF24abctpfk,None,None,,
160103,SN,2024svr,69.00730416666667,-29.2775,0.05397,,SN Ia,,"ATLAS, GOTO, Pan-STARRS, ZTF",,"ATLAS, GOTO, Pan-STARRS, ZTF",2024/8/26 8:45,18.581,orange-ATLAS,orange-ATLAS,,,ATLAS24nkb,None,None,,
160106,SN,2024svu,10.757,25.396113888888888,0.09,,SN Ia,,TCD,,ZTF,2024/8/15 10:07,20.098,,,,,ZTF21abzithf,None,None,,
160116,SN,2024swe,249.75529166666664,37.3663,0.0599,,SN Ia,,"ALeRCE, ATLAS, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2024/8/24 4:05,20.0417,g-ZTF,g-ZTF,,,ZTF24abcrgam,None,None,,
160170,SN,2024syg,331.8397541666667,-22.49107778,0.08,,SN Ia,,"ZTF, GOTO, ATLAS, Pan-STARRS",,"ZTF, GOTO, ATLAS, Pan-STARRS",2024/8/27 7:32,18.5616,g-ZTF,g-ZTF,,,ZTF24abdfuqr,None,None,,
160171,SN,2024syh,268.81733333333335,58.91068055555555,0.05,,SN Ia,,"ZTF, GOTO, ATLAS, Fink, GaiaAlerts",,"ZTF, GOTO, ATLAS, GaiaAlerts",2024/8/27 5:12,19.7693,r-ZTF,r-ZTF,,,ZTF24abdebfm,None,None,,
160191,SN,2024sza,261.72245,56.848197222222225,0.027,,SN Ia,,"ATLAS, GOTO",,"ATLAS, GOTO",2024/8/23 7:12,18.768,orange-ATLAS,orange-ATLAS,,,ATLAS24nku,None,None,,
160198,SN,2024szh,114.11874583333332,17.278983333333333,0.0429,,SN Ia,,"ZTF, GOTO, ATLAS, Pan-STARRS",,"ZTF, GOTO, ATLAS, Pan-STARRS",2024/8/27 11:59,17.551,r-ZTF,r-ZTF,,,ZTF24abdjuga,None,None,,
160296,SN,2024tdb,82.7266,8.975705555555555,0.04,,SN Ia,,"ATLAS, GOTO, ZTF, Pan-STARRS",,"ATLAS, GOTO, ZTF, Pan-STARRS",2024/8/27 14:03,18.739,orange-ATLAS,orange-ATLAS,,,ATLAS24nlf,None,None,,
160300,SN,2024tdf,247.52091666666666,24.06945,0.065003,,SN Ia,,"ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS",,"ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS",2024/8/26 3:46,20.3629,g-ZTF,g-ZTF,,,ZTF24abcwvki,None,None,,
144198,SN,2024tt,14.355608333333333,-76.05953333,0.069,,SN Ia,,ATLAS,,ATLAS,2024/1/7 1:32,18.211,orange-ATLAS,orange-ATLAS,,,ATLAS24aoc,None,None,,
160716,SN,2024tte,353.12955000000005,-0.483158333,0.1,,SN Ia,,"ZTF, ATLAS, YSE, GOTO, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS, GOTO",2024/8/26 8:16,19.2965,g-ZTF,g-ZTF,,,ZTF24abculqd,None,None,,
160717,SN,2024ttf,21.5994,-18.52985556,0.032716,,SN Ia,,"YSE, Pan-STARRS",,Pan-STARRS,2024/8/27 13:57,17.3,i-P1,i-P1,,,PS24ihk,None,None,,
160722,SN,2024ttk,13.600666666666667,55.46215,0.04,,SN Ia,,"ZTF, ATLAS, GaiaAlerts, GOTO",,"ZTF, ATLAS, GaiaAlerts, GOTO",2024/8/26 9:25,20.1295,r-ZTF,r-ZTF,,,ZTF24abdakwo,None,None,,
160723,SN,2024ttl,18.707795833333336,-8.032566667,0.076,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2024/8/25 10:26,18.9768,g-ZTF,g-ZTF,,,ZTF24abcwcau,None,None,,
